"","X","player","action","numMoves","frontier","corners","Xsquares","CSquares","parity","state","gameId","win"
"1",1,2,29,0,-8,0,0,0,1,"beginning",1,1
"2",3,2,26,0,-9,0,0,0,1,"beginning",1,1
"3",5,2,43,-3,-5,0,0,0,1,"beginning",1,1
"4",7,2,52,-5,-2,0,0,0,1,"beginning",1,1
"5",9,2,42,2,-2,0,0,0,1,"beginning",1,1
"6",11,2,33,0,-4,0,0,0,1,"beginning",1,1
"7",13,2,58,3,-3,0,0,0,1,"beginning",1,1
"8",15,2,50,1,-1,0,0,0,1,"beginning",1,1
"9",17,2,46,4,-8,0,0,0,1,"beginning",1,1
"10",19,2,20,2,-5,0,0,0,1,"beginning",1,1
"11",21,2,38,2,-6,0,0,0,1,"middle",1,1
"12",23,2,61,0,-5,0,0,0,1,"middle",1,1
"13",25,2,16,-2,-2,0,0,0,1,"middle",1,1
"14",27,2,17,0,2,0,0,0,1,"middle",1,1
"15",29,2,39,1,-1,0,0,0,1,"middle",1,1
"16",31,2,55,2,-4,0,0,0,1,"middle",1,1
"17",33,2,31,4,-4,0,0,1,1,"middle",1,1
"18",35,2,13,3,-2,0,0,1,1,"middle",1,1
"19",37,2,12,0,2,0,0,1,1,"middle",1,1
"20",39,2,15,-2,3,0,0,1,1,"middle",1,1
"21",41,2,4,-1,4,0,0,2,1,"end",1,1
"22",43,2,2,-1,4,0,-1,2,1,"end",1,1
"23",45,2,24,-1,3,0,-2,2,1,"end",1,1
"24",47,2,63,2,3,0,-2,1,1,"end",1,1
"25",49,2,10,1,3,1,-1,0,1,"end",1,1
"26",51,2,56,0,0,1,-2,0,1,"end",1,1
"27",53,2,1,-1,2,2,-1,1,1,"end",1,1
"28",55,2,6,0,3,2,1,2,1,"end",1,1
"29",57,2,8,-1,1,1,0,2,1,"end",1,1
"30",59,2,14,0,0,0,0,0,1,"end",1,1
"31",62,2,29,0,-8,0,0,0,1,"beginning",2,1
"32",64,2,43,-3,-5,0,0,0,1,"beginning",2,1
"33",66,2,21,3,-5,0,0,0,1,"beginning",2,1
"34",68,2,45,0,-2,0,0,0,1,"beginning",2,1
"35",70,2,30,-2,1,0,0,0,1,"beginning",2,1
"36",72,2,19,1,-2,0,0,0,1,"beginning",2,1
"37",74,2,10,-1,-4,0,0,0,1,"beginning",2,1
"38",76,2,18,2,-1,0,0,0,1,"beginning",2,1
"39",78,2,4,-2,-2,0,0,0,1,"beginning",2,1
"40",80,2,2,-4,0,0,0,0,1,"beginning",2,1
"41",82,2,5,-2,-3,0,0,0,1,"middle",2,1
"42",84,2,25,0,-4,0,0,0,1,"middle",2,1
"43",86,2,32,-1,-2,0,0,0,1,"middle",2,1
"44",88,2,51,-3,1,0,0,0,1,"middle",2,1
"45",90,2,60,-4,3,0,0,0,1,"middle",2,1
"46",92,2,62,1,4,0,0,0,1,"middle",2,1
"47",94,2,42,-1,2,0,0,1,1,"middle",2,1
"48",96,2,58,-3,2,0,0,1,1,"middle",2,1
"49",98,2,22,0,4,0,0,1,1,"middle",2,1
"50",100,2,40,1,3,0,0,1,1,"middle",2,1
"51",102,2,0,1,4,0,-1,1,1,"end",2,1
"52",104,2,23,-1,6,1,0,1,1,"end",2,1
"53",106,2,1,-3,6,1,0,1,1,"end",2,1
"54",108,2,55,-4,6,1,0,1,1,"end",2,1
"55",110,2,39,-7,7,1,0,2,1,"end",2,1
"56",112,2,7,-3,3,1,0,1,1,"end",2,1
"57",114,2,14,-4,4,2,0,2,1,"end",2,1
"58",116,2,54,-3,3,1,0,0,1,"end",2,1
"59",118,2,49,-1,-1,1,0,-1,1,"end",2,1
"60",120,2,48,0,0,0,0,0,1,"end",2,1
"61",123,2,29,0,-8,0,0,0,1,"beginning",3,1
"62",125,2,26,0,-9,0,0,0,1,"beginning",3,1
"63",127,2,43,-3,-5,0,0,0,1,"beginning",3,1
"64",129,2,52,-5,-2,0,0,0,1,"beginning",3,1
"65",131,2,46,-5,1,0,0,0,1,"beginning",3,1
"66",133,2,21,-1,1,0,0,0,1,"beginning",3,1
"67",135,2,20,-4,4,0,0,0,1,"beginning",3,1
"68",137,2,34,-2,4,0,0,0,1,"beginning",3,1
"69",139,2,11,-4,-2,0,0,0,1,"beginning",3,1
"70",141,2,39,-5,-2,0,0,0,1,"beginning",3,1
"71",143,2,31,0,-5,0,0,0,1,"middle",3,1
"72",145,2,12,3,-4,0,0,0,1,"middle",3,1
"73",147,2,42,4,-4,0,0,0,1,"middle",3,1
"74",149,2,15,5,-3,0,0,0,1,"middle",3,1
"75",151,2,10,7,-4,0,0,0,1,"middle",3,1
"76",153,2,41,6,-5,0,0,0,1,"middle",3,1
"77",155,2,24,4,-3,0,0,0,1,"middle",3,1
"78",157,2,40,4,-3,0,0,0,1,"middle",3,1
"79",159,2,32,4,-3,0,0,0,1,"middle",3,1
"80",161,2,9,4,-6,0,0,-1,1,"middle",3,1
"81",163,2,3,4,-5,0,1,-1,1,"end",3,1
"82",165,2,2,4,-6,0,1,-1,1,"end",3,1
"83",167,2,6,6,-7,0,0,-1,1,"end",3,1
"84",169,2,62,8,-9,-1,-1,0,1,"end",3,1
"85",171,2,7,6,-5,-1,-1,1,1,"end",3,1
"86",173,2,1,5,-5,0,0,-1,1,"end",3,1
"87",175,2,47,6,-6,-1,0,-1,1,"end",3,1
"88",176,2,49,5,-5,-1,0,-1,0,"end",3,1
"89",178,2,54,4,-3,-1,-1,-1,0,"end",3,1
"90",179,2,56,3,-3,-1,-1,-1,1,"end",3,1
"91",180,2,57,2,-1,0,0,0,0,"end",3,1
"92",181,2,60,1,-1,0,0,0,1,"end",3,1
"93",184,2,29,0,-8,0,0,0,1,"beginning",4,0
"94",186,2,43,0,-9,0,0,0,1,"beginning",4,0
"95",188,2,42,-2,-5,0,0,0,1,"beginning",4,0
"96",190,2,19,-4,-2,0,0,0,1,"beginning",4,0
"97",192,2,33,-2,1,0,0,0,1,"beginning",4,0
"98",194,2,59,2,1,0,0,0,1,"beginning",4,0
"99",196,2,37,3,5,0,0,0,1,"beginning",4,0
"100",198,2,50,-4,0,0,0,0,1,"beginning",4,0
"101",200,2,25,-1,0,0,0,0,1,"beginning",4,0
"102",202,2,62,-2,0,0,0,0,1,"beginning",4,0
"103",204,2,21,0,-2,0,0,1,1,"middle",4,0
"104",206,2,12,-1,1,0,0,1,1,"middle",4,0
"105",208,2,60,2,5,0,0,1,1,"middle",4,0
"106",210,2,38,1,2,0,0,1,1,"middle",4,0
"107",212,2,3,1,0,0,0,1,1,"middle",4,0
"108",214,2,16,-1,1,0,0,1,1,"middle",4,0
"109",216,2,32,1,-1,0,0,1,1,"middle",4,0
"110",218,2,47,1,0,0,0,1,1,"middle",4,0
"111",220,2,15,-2,2,0,0,1,1,"middle",4,0
"112",222,2,13,-2,4,0,0,2,1,"middle",4,0
"113",224,2,6,-4,4,0,0,2,1,"end",4,0
"114",226,2,1,-3,5,0,0,3,1,"end",4,0
"115",228,2,49,0,5,0,0,4,1,"end",4,0
"116",230,2,55,-1,6,0,1,3,1,"end",4,0
"117",232,2,54,-2,5,-1,1,2,1,"end",4,0
"118",234,2,31,-3,3,-1,1,2,1,"end",4,0
"119",236,2,48,-3,0,-2,0,2,1,"end",4,0
"120",238,2,14,-2,1,-3,0,0,1,"end",4,0
"121",240,2,9,-2,1,-4,0,0,1,"end",4,0
"122",242,2,58,0,0,-4,0,0,1,"end",4,0
"123",245,2,29,0,-8,0,0,0,1,"beginning",5,0
"124",247,2,26,0,-9,0,0,0,1,"beginning",5,0
"125",249,2,43,-3,-5,0,0,0,1,"beginning",5,0
"126",251,2,52,-5,-2,0,0,0,1,"beginning",5,0
"127",253,2,42,2,-2,0,0,0,1,"beginning",5,0
"128",255,2,33,-3,-3,0,0,0,1,"beginning",5,0
"129",257,2,20,3,-1,0,0,0,1,"beginning",5,0
"130",259,2,50,-4,0,0,0,0,1,"beginning",5,0
"131",261,2,25,-5,-2,0,0,0,1,"beginning",5,0
"132",263,2,58,2,-4,0,0,0,1,"beginning",5,0
"133",265,2,40,1,-2,0,0,-1,1,"middle",5,0
"134",267,2,12,-1,-3,0,0,-1,1,"middle",5,0
"135",269,2,11,1,0,0,0,-1,1,"middle",5,0
"136",271,2,62,-6,2,0,0,-1,1,"middle",5,0
"137",273,2,47,-7,5,0,0,0,1,"middle",5,0
"138",275,2,32,-8,7,0,0,0,1,"middle",5,0
"139",277,2,2,-5,8,0,0,-1,1,"middle",5,0
"140",279,2,30,-6,6,0,0,-1,1,"middle",5,0
"141",281,2,54,-8,10,0,0,-1,1,"middle",5,0
"142",283,2,4,-6,3,0,1,-1,1,"middle",5,0
"143",285,2,13,0,3,0,1,-1,1,"end",5,0
"144",287,2,23,-2,2,0,1,-1,1,"end",5,0
"145",289,2,9,-4,3,0,0,-1,1,"end",5,0
"146",291,2,15,-7,5,0,0,-1,1,"end",5,0
"147",293,2,56,-7,5,-1,1,-1,1,"end",5,0
"148",295,2,8,-1,4,-1,1,1,1,"end",5,0
"149",297,2,6,-3,3,-1,1,1,1,"end",5,0
"150",299,2,61,-3,3,-1,1,2,1,"end",5,0
"151",301,2,39,-2,2,-1,1,2,1,"end",5,0
"152",306,2,29,0,-8,0,0,0,1,"beginning",6,0
"153",308,2,26,0,-9,0,0,0,1,"beginning",6,0
"154",310,2,43,-3,-5,0,0,0,1,"beginning",6,0
"155",312,2,52,-5,-2,0,0,0,1,"beginning",6,0
"156",314,2,42,2,-2,0,0,0,1,"beginning",6,0
"157",316,2,33,-3,-3,0,0,0,1,"beginning",6,0
"158",318,2,11,3,-1,0,0,0,1,"beginning",6,0
"159",320,2,46,-1,0,0,0,0,1,"beginning",6,0
"160",322,2,59,-3,-2,0,0,0,1,"beginning",6,0
"161",324,2,25,-2,-3,0,0,0,1,"beginning",6,0
"162",326,2,20,0,-1,0,0,0,1,"middle",6,0
"163",328,2,5,-4,-5,0,0,0,1,"middle",6,0
"164",330,2,32,-5,-1,0,0,0,1,"middle",6,0
"165",332,2,41,-2,-3,0,0,0,1,"middle",6,0
"166",334,2,61,-2,-3,0,0,0,1,"middle",6,0
"167",336,2,16,-1,-2,0,0,-1,1,"middle",6,0
"168",338,2,50,-1,-3,0,0,-2,1,"middle",6,0
"169",340,2,38,-1,-3,0,0,-2,1,"middle",6,0
"170",342,2,2,0,-4,0,0,-2,1,"middle",6,0
"171",344,2,55,-2,-2,0,0,-3,1,"middle",6,0
"172",346,2,30,-3,1,0,0,-2,1,"end",6,0
"173",348,2,22,-3,-1,0,0,-2,1,"end",6,0
"174",350,2,13,0,-2,0,0,-2,1,"end",6,0
"175",352,2,48,1,-5,0,-1,-2,1,"end",6,0
"176",354,2,15,1,-2,0,-1,-1,1,"end",6,0
"177",356,2,0,1,0,0,-1,0,1,"end",6,0
"178",358,2,9,4,0,1,-2,2,1,"end",6,0
"179",360,2,57,0,0,0,-1,1,1,"end",6,0
"180",362,2,54,-1,0,-1,0,0,1,"end",6,0
"181",367,2,29,0,-8,0,0,0,1,"beginning",7,1
"182",369,2,26,0,-9,0,0,0,1,"beginning",7,1
"183",371,2,43,-3,-5,0,0,0,1,"beginning",7,1
"184",373,2,10,-5,-2,0,0,0,1,"beginning",7,1
"185",375,2,11,-3,-2,0,0,0,1,"beginning",7,1
"186",377,2,25,-2,-2,0,0,0,1,"beginning",7,1
"187",379,2,37,-4,1,0,0,0,1,"beginning",7,1
"188",381,2,13,1,0,0,0,0,1,"beginning",7,1
"189",383,2,31,-2,-3,0,0,0,1,"beginning",7,1
"190",385,2,3,-1,0,0,0,0,1,"beginning",7,1
"191",387,2,46,2,-3,0,0,0,1,"middle",7,1
"192",389,2,12,1,0,0,0,0,1,"middle",7,1
"193",391,2,5,0,-2,0,0,0,1,"middle",7,1
"194",393,2,47,2,-6,0,0,-1,1,"middle",7,1
"195",395,2,45,10,-11,0,0,-1,1,"middle",7,1
"196",397,2,33,11,-15,0,0,-1,1,"middle",7,1
"197",399,2,23,14,-15,0,0,-1,1,"middle",7,1
"198",401,2,22,14,-13,0,0,-1,1,"middle",7,1
"199",403,2,63,12,-15,0,0,-2,1,"middle",7,1
"200",405,2,62,12,-13,1,0,-2,1,"middle",7,1
"201",407,2,54,7,-11,1,0,-2,1,"end",7,1
"202",409,2,60,11,-12,1,0,-2,1,"end",7,1
"203",410,2,59,10,-9,1,0,-2,0,"end",7,1
"204",411,2,7,9,-7,1,0,-2,1,"end",7,1
"205",412,2,50,9,-6,2,0,0,0,"end",7,1
"206",414,2,58,3,-5,2,0,0,0,"end",7,1
"207",416,2,9,7,-7,2,0,-1,0,"end",7,1
"208",418,2,1,7,-6,2,-1,-2,0,"end",7,1
"209",419,2,14,7,-4,2,-1,-1,1,"end",7,1
"210",420,2,24,6,-4,2,-1,-1,0,"end",7,1
"211",422,2,32,3,-2,2,-2,-1,0,"end",7,1
"212",424,2,56,2,-1,2,-2,-2,0,"end",7,1
"213",425,2,0,1,0,3,-1,0,1,"end",7,1
"214",428,2,29,0,-8,0,0,0,1,"beginning",8,0
"215",430,2,26,0,-9,0,0,0,1,"beginning",8,0
"216",432,2,43,-3,-5,0,0,0,1,"beginning",8,0
"217",434,2,42,-5,-2,0,0,0,1,"beginning",8,0
"218",436,2,50,-4,-5,0,0,0,1,"beginning",8,0
"219",438,2,10,-1,-3,0,0,0,1,"beginning",8,0
"220",440,2,20,-4,-1,0,0,0,1,"beginning",8,0
"221",442,2,34,-3,-1,0,0,0,1,"beginning",8,0
"222",444,2,59,-3,-3,0,0,0,1,"beginning",8,0
"223",446,2,25,1,-3,0,0,0,1,"beginning",8,0
"224",448,2,38,5,-5,0,0,0,1,"middle",8,0
"225",450,2,52,4,-6,0,0,0,1,"middle",8,0
"226",452,2,57,0,-2,0,0,0,1,"middle",8,0
"227",454,2,40,-1,-4,0,0,1,1,"middle",8,0
"228",456,2,32,0,-3,0,0,1,1,"middle",8,0
"229",458,2,16,-1,-5,0,0,0,1,"middle",8,0
"230",460,2,21,-1,-5,0,0,-1,1,"middle",8,0
"231",462,2,5,-1,-3,0,0,-1,1,"middle",8,0
"232",464,2,1,-5,3,0,0,-1,1,"middle",8,0
"233",466,2,55,-2,2,0,0,0,1,"middle",8,0
"234",468,2,4,-4,8,0,0,1,1,"end",8,0
"235",470,2,62,-6,8,0,0,1,1,"end",8,0
"236",472,2,49,-8,8,0,-1,2,1,"end",8,0
"237",474,2,47,-6,6,0,-1,2,1,"end",8,0
"238",478,2,30,-3,2,-2,-1,0,1,"end",8,0
"239",480,2,31,-2,-1,-2,-1,0,1,"end",8,0
"240",482,2,6,2,-2,-2,-2,0,1,"end",8,0
"241",484,2,15,1,0,-2,-2,1,1,"end",8,0
"242",486,2,0,0,0,-3,-1,0,1,"end",8,0
"243",489,2,45,0,-8,0,0,0,1,"beginning",9,1
"244",491,2,43,-4,-4,0,0,0,1,"beginning",9,1
"245",493,2,38,-3,0,0,0,0,1,"beginning",9,1
"246",495,2,29,2,-1,0,0,0,1,"beginning",9,1
"247",497,2,61,-1,1,0,0,0,1,"beginning",9,1
"248",499,2,53,-2,5,0,0,0,1,"beginning",9,1
"249",501,2,60,-3,-2,0,0,0,1,"beginning",9,1
"250",503,2,34,2,-3,0,0,-1,1,"beginning",9,1
"251",505,2,51,4,-8,0,0,-1,1,"beginning",9,1
"252",507,2,19,6,-8,0,0,-1,1,"beginning",9,1
"253",509,2,26,5,-6,0,0,-1,1,"middle",9,1
"254",511,2,25,8,-10,0,0,-1,1,"middle",9,1
"255",513,2,32,5,-8,0,0,-1,1,"middle",9,1
"256",515,2,18,9,-11,0,0,-1,1,"middle",9,1
"257",517,2,10,8,-15,0,0,-1,1,"middle",9,1
"258",519,2,57,11,-15,0,0,-1,1,"middle",9,1
"259",521,2,12,12,-11,0,0,0,1,"middle",9,1
"260",523,2,13,6,-11,0,0,0,1,"middle",9,1
"261",525,2,22,5,-7,0,0,0,1,"middle",9,1
"262",527,2,49,11,-10,0,0,0,1,"middle",9,1
"263",529,2,5,12,-10,0,0,0,1,"end",9,1
"264",531,2,14,7,-6,0,0,0,1,"end",9,1
"265",533,2,63,5,-3,0,1,0,1,"end",9,1
"266",535,2,6,7,-4,0,1,1,1,"end",9,1
"267",537,2,24,2,-2,-1,0,0,1,"end",9,1
"268",539,2,23,2,-2,-1,0,0,1,"end",9,1
"269",541,2,8,3,-2,-1,0,0,1,"end",9,1
"270",543,2,48,1,0,-2,0,0,1,"end",9,1
"271",545,2,1,0,0,-2,0,0,1,"end",9,1
"272",547,2,55,0,0,-2,0,0,1,"end",9,1
"273",550,2,29,0,-8,0,0,0,1,"beginning",10,1
"274",552,2,26,0,-9,0,0,0,1,"beginning",10,1
"275",554,2,43,-3,-5,0,0,0,1,"beginning",10,1
"276",556,2,11,-5,-2,0,0,0,1,"beginning",10,1
"277",558,2,37,4,-1,0,0,0,1,"beginning",10,1
"278",560,2,33,3,-3,0,0,0,1,"beginning",10,1
"279",562,2,25,-2,1,0,0,0,1,"beginning",10,1
"280",564,2,51,2,-2,0,0,0,1,"beginning",10,1
"281",566,2,52,1,0,0,0,0,1,"beginning",10,1
"282",568,2,16,2,-4,0,0,0,1,"beginning",10,1
"283",570,2,39,-3,0,0,0,0,1,"middle",10,1
"284",572,2,20,1,3,0,0,0,1,"middle",10,1
"285",574,2,46,3,1,0,0,0,1,"middle",10,1
"286",576,2,40,-4,-2,0,0,0,1,"middle",10,1
"287",578,2,60,-4,-2,0,0,0,1,"middle",10,1
"288",580,2,59,-1,0,0,0,0,1,"middle",10,1
"289",582,2,22,0,0,0,0,0,1,"middle",10,1
"290",584,2,24,-3,2,0,0,0,1,"middle",10,1
"291",586,2,9,2,-4,0,0,0,1,"middle",10,1
"292",588,2,5,2,-3,0,0,0,1,"middle",10,1
"293",590,2,14,0,0,0,0,-1,1,"end",10,1
"294",592,2,3,-1,2,0,1,-1,1,"end",10,1
"295",594,2,53,-3,3,-1,0,0,1,"end",10,1
"296",596,2,1,-2,2,-1,0,0,1,"end",10,1
"297",598,2,8,0,0,-2,-1,0,1,"end",10,1
"298",600,2,31,0,0,-2,-1,-1,1,"end",10,1
"299",602,2,63,2,-1,-2,-1,-2,1,"end",10,1
"300",604,2,54,3,-1,-1,-1,-1,1,"end",10,1
"301",606,2,15,1,-1,-1,-1,-1,1,"end",10,1
"302",608,2,56,1,-1,-1,-1,-2,1,"end",10,1
"303",611,2,45,0,-8,0,0,0,1,"beginning",11,1
"304",613,2,43,-4,-4,0,0,0,1,"beginning",11,1
"305",615,2,20,-3,0,0,0,0,1,"beginning",11,1
"306",617,2,38,2,-1,0,0,0,1,"beginning",11,1
"307",619,2,33,1,-2,0,0,0,1,"beginning",11,1
"308",621,2,26,-1,3,0,0,0,1,"beginning",11,1
"309",623,2,25,1,1,0,0,0,1,"beginning",11,1
"310",625,2,16,3,-3,0,0,0,1,"beginning",11,1
"311",627,2,40,3,0,0,0,0,1,"beginning",11,1
"312",629,2,17,4,2,0,0,0,1,"beginning",11,1
"313",631,2,52,2,-2,0,0,0,1,"middle",11,1
"314",633,2,29,7,-6,0,0,0,1,"middle",11,1
"315",635,2,59,7,-8,0,0,0,1,"middle",11,1
"316",637,2,48,10,-6,0,0,0,1,"middle",11,1
"317",639,2,57,9,-7,0,0,1,1,"middle",11,1
"318",641,2,60,8,-7,0,0,2,1,"middle",11,1
"319",643,2,53,7,-8,0,-1,2,1,"middle",11,1
"320",645,2,56,10,-10,0,-1,2,1,"middle",11,1
"321",647,2,0,13,-14,1,0,-1,1,"middle",11,1
"322",648,2,9,12,-11,2,0,0,0,"middle",11,1
"323",650,2,2,12,-12,2,0,0,0,"middle",11,1
"324",652,2,3,10,-10,2,0,0,0,"end",11,1
"325",654,2,11,12,-11,2,0,0,0,"end",11,1
"326",655,2,22,11,-10,2,0,0,1,"end",11,1
"327",657,2,31,4,-5,2,0,0,1,"end",11,1
"328",659,2,62,2,-2,2,0,0,1,"end",11,1
"329",661,2,55,1,1,2,0,1,1,"end",11,1
"330",663,2,5,3,-2,2,0,1,1,"end",11,1
"331",665,2,63,2,-1,2,-1,1,1,"end",11,1
"332",667,2,23,3,-1,3,0,-2,1,"end",11,1
"333",669,2,7,1,-1,3,-1,-2,1,"end",11,1
"334",672,2,45,0,-8,0,0,0,1,"beginning",12,1
"335",674,2,43,-4,-4,0,0,0,1,"beginning",12,1
"336",676,2,20,-3,0,0,0,0,1,"beginning",12,1
"337",678,2,29,1,1,0,0,0,1,"beginning",12,1
"338",680,2,46,0,1,0,0,0,1,"beginning",12,1
"339",682,2,26,2,2,0,0,0,1,"beginning",12,1
"340",684,2,10,3,-2,0,0,0,1,"beginning",12,1
"341",686,2,33,-1,3,0,0,0,1,"beginning",12,1
"342",688,2,39,0,1,0,0,0,1,"beginning",12,1
"343",690,2,30,3,3,0,0,0,1,"beginning",12,1
"344",692,2,15,5,1,0,0,0,1,"middle",12,1
"345",694,2,13,1,3,0,0,1,1,"middle",12,1
"346",696,2,18,-2,6,0,0,1,1,"middle",12,1
"347",698,2,25,2,0,0,0,1,1,"middle",12,1
"348",700,2,16,5,-2,0,0,1,1,"middle",12,1
"349",702,2,55,3,-4,0,0,1,1,"middle",12,1
"350",704,2,4,4,-3,0,0,2,1,"middle",12,1
"351",706,2,51,3,-3,0,0,2,1,"middle",12,1
"352",708,2,5,3,-1,0,0,2,1,"middle",12,1
"353",710,2,32,2,-1,0,0,2,1,"middle",12,1
"354",712,2,54,4,-2,0,0,2,1,"end",12,1
"355",714,2,59,5,-2,0,1,1,1,"end",12,1
"356",716,2,62,2,0,0,1,1,1,"end",12,1
"357",718,2,31,3,-2,0,1,2,1,"end",12,1
"358",720,2,1,7,-4,0,0,2,1,"end",12,1
"359",722,2,0,6,-2,0,-1,3,1,"end",12,1
"360",723,2,7,6,-2,1,0,3,0,"end",12,1
"361",724,2,6,5,-2,2,1,2,1,"end",12,1
"362",725,2,48,4,-2,2,1,2,0,"end",12,1
"363",727,2,56,3,1,2,0,3,0,"end",12,1
"364",729,2,58,1,1,3,1,2,0,"end",12,1
"365",733,2,45,0,-8,0,0,0,1,"beginning",13,1
"366",735,2,43,-4,-4,0,0,0,1,"beginning",13,1
"367",737,2,20,-3,0,0,0,0,1,"beginning",13,1
"368",739,2,38,2,-1,0,0,0,1,"beginning",13,1
"369",741,2,33,1,-2,0,0,0,1,"beginning",13,1
"370",743,2,51,-1,3,0,0,0,1,"beginning",13,1
"371",745,2,25,-1,3,0,0,0,1,"beginning",13,1
"372",747,2,29,0,1,0,0,0,1,"beginning",13,1
"373",749,2,26,1,-2,0,0,0,1,"beginning",13,1
"374",751,2,53,2,-9,0,0,0,1,"beginning",13,1
"375",753,2,47,5,-8,0,0,0,1,"middle",13,1
"376",755,2,61,1,-4,0,0,0,1,"middle",13,1
"377",757,2,10,0,-4,0,0,0,1,"middle",13,1
"378",759,2,12,0,4,0,0,0,1,"middle",13,1
"379",761,2,24,-3,6,0,0,0,1,"middle",13,1
"380",763,2,17,0,2,0,0,0,1,"middle",13,1
"381",765,2,18,0,-1,0,0,0,1,"middle",13,1
"382",767,2,40,3,-5,0,0,0,1,"middle",13,1
"383",769,2,23,2,-5,0,0,-1,1,"middle",13,1
"384",771,2,22,0,-4,0,0,-2,1,"middle",13,1
"385",773,2,11,1,-5,0,0,-2,1,"end",13,1
"386",775,2,59,1,-4,0,0,-3,1,"end",13,1
"387",777,2,3,5,-7,0,0,-4,1,"end",13,1
"388",779,2,49,1,-8,0,0,-4,1,"end",13,1
"389",781,2,7,0,-6,0,0,-4,1,"end",13,1
"390",783,2,6,0,-4,1,1,-3,1,"end",13,1
"391",785,2,1,1,-4,1,0,-3,1,"end",13,1
"392",787,2,57,1,-1,0,-1,-1,1,"end",13,1
"393",789,2,0,2,-1,0,-2,-1,1,"end",13,1
"394",791,2,63,1,-1,1,-1,-2,1,"end",13,1
"395",794,2,29,0,-8,0,0,0,1,"beginning",14,1
"396",796,2,26,0,-9,0,0,0,1,"beginning",14,1
"397",798,2,43,-3,-5,0,0,0,1,"beginning",14,1
"398",800,2,10,-5,-4,0,0,0,1,"beginning",14,1
"399",802,2,20,-4,-2,0,0,0,1,"beginning",14,1
"400",804,2,52,-3,-5,0,0,0,1,"beginning",14,1
"401",806,2,25,0,-2,0,0,0,1,"beginning",14,1
"402",808,2,46,-4,2,0,0,0,1,"beginning",14,1
"403",810,2,30,-4,7,0,0,0,1,"beginning",14,1
"404",812,2,4,-2,7,0,0,0,1,"beginning",14,1
"405",814,2,22,-3,10,0,0,0,1,"middle",14,1
"406",816,2,12,-5,12,0,0,0,1,"middle",14,1
"407",818,2,42,0,7,0,0,0,1,"middle",14,1
"408",820,2,41,-2,9,0,0,0,1,"middle",14,1
"409",822,2,40,-3,7,0,0,0,1,"middle",14,1
"410",824,2,8,-1,5,0,0,0,1,"middle",14,1
"411",826,2,32,-3,10,0,0,1,1,"middle",14,1
"412",828,2,38,-3,7,0,0,1,1,"middle",14,1
"413",830,2,39,-4,6,0,0,1,1,"middle",14,1
"414",832,2,53,0,1,0,0,1,1,"middle",14,1
"415",834,2,58,2,0,0,0,1,1,"end",14,1
"416",836,2,15,2,1,0,0,1,1,"end",14,1
"417",838,2,9,0,2,-1,0,1,1,"end",14,1
"418",840,2,54,1,0,-1,1,1,1,"end",14,1
"419",842,2,6,3,-1,-1,0,0,1,"end",14,1
"420",844,2,57,3,0,-1,0,0,1,"end",14,1
"421",846,2,1,1,0,-2,-1,0,1,"end",14,1
"422",848,2,63,2,-2,-2,-1,-1,1,"end",14,1
"423",850,2,59,0,0,-1,0,0,1,"end",14,1
"424",852,2,56,1,0,-1,-1,0,1,"end",14,1
"425",855,2,29,0,-8,0,0,0,1,"beginning",15,1
"426",857,2,26,0,-9,0,0,0,1,"beginning",15,1
"427",859,2,43,-3,-5,0,0,0,1,"beginning",15,1
"428",861,2,10,-5,-2,0,0,0,1,"beginning",15,1
"429",863,2,34,-3,-2,0,0,0,1,"beginning",15,1
"430",865,2,21,-6,0,0,0,0,1,"beginning",15,1
"431",867,2,2,-7,1,0,0,0,1,"beginning",15,1
"432",869,2,3,-6,0,0,0,0,1,"beginning",15,1
"433",871,2,13,-6,-1,0,0,0,1,"beginning",15,1
"434",873,2,6,-7,0,0,0,0,1,"beginning",15,1
"435",875,2,33,2,-5,0,0,1,1,"middle",15,1
"436",877,2,41,2,-2,0,0,1,1,"middle",15,1
"437",879,2,40,2,-1,0,0,1,1,"middle",15,1
"438",881,2,38,8,-9,0,0,1,1,"middle",15,1
"439",883,2,39,8,-4,0,0,1,1,"middle",15,1
"440",885,2,23,6,-4,0,0,1,1,"middle",15,1
"441",887,2,51,6,-2,0,0,1,1,"middle",15,1
"442",889,2,53,4,0,0,0,1,1,"middle",15,1
"443",891,2,55,3,1,0,0,1,1,"middle",15,1
"444",893,2,52,4,4,0,0,2,1,"middle",15,1
"445",895,2,59,-2,4,0,0,2,1,"end",15,1
"446",897,2,61,-1,3,0,0,2,1,"end",15,1
"447",899,2,49,3,1,0,0,1,1,"end",15,1
"448",901,2,56,2,0,0,-1,0,1,"end",15,1
"449",903,2,46,1,2,1,0,1,1,"end",15,1
"450",905,2,63,2,-1,1,-1,1,1,"end",15,1
"451",907,2,7,3,-1,2,-1,1,1,"end",15,1
"452",909,2,15,4,-3,3,0,-1,1,"end",15,1
"453",910,2,0,4,-3,3,0,-1,0,"end",15,1
"454",911,2,9,3,-1,4,0,0,1,"end",15,1
"455",913,2,16,0,0,4,0,0,1,"end",15,1
"456",916,2,29,0,-8,0,0,0,1,"beginning",16,1
"457",918,2,26,0,-9,0,0,0,1,"beginning",16,1
"458",920,2,43,-3,-5,0,0,0,1,"beginning",16,1
"459",922,2,42,-5,-2,0,0,0,1,"beginning",16,1
